question,options,right_answer
"要依靠科技进步,提高()素质,促进国民经济更高质量、更有效率、更加公平、更可持续发展.","['劳动者', '管理者', '服务者', '生产者']",['劳动者']
"对马克思主义的信仰,对社会主义和共产主义的信念,是共产党人的()","['政治灵魂', '精神支柱', '政治底线', '道德底线']",['政治灵魂']
"从十九大到二十大,是“两个一百年”奋斗目标的().","['决胜期', '奋斗期', '历史交汇期', '上升期']",['历史交汇期']
"促进新型工业化、信息化、城镇化、农业现代化同步发展,建设社会主义新农村,走中国特色新型()道路,建设创新型国家和世界科技强国.","['现代化', '信息化', '工业化', '法制化']",['工业化']
"党组织对党员作出处分决定,应当实事求是地查清事实.处分决定所依据的事实材料和处分决定必须(),听取本人说明情况和申辩.","['同本人所在的基层组织见面', '同本人所在的基层组织中的党员见面', '同本人见面', '同本人所在的基层组织领导见面']",['同本人见面']
"我们党要领导全国各族人民实现社会主义现代化的宏伟目标,必须紧密围绕()加强和改进党的建设","['党的基本纲领', '党的基本路线', '党的基本方针', '党的基本理论']",['党的基本路线']
"在推动绿色发展,加快建立绿色生产和消费的法律制度和政策导向,应构建()导向的绿色技术创新体系,发展绿色金融.","['政策', '市场', '经济', '生态']",['市场']
"经济合作是金砖机制的基础.我们应该紧紧围绕这条主线,落实《金砖国家经济伙伴战略》,推动各领域合作机制化、实心化,不断提升金砖合作含金量","['正确', '错误']",['错误']
进一步发展和壮大由全体社会主义劳动者、社会主义事业的建设者、拥护社会主义的爱国者、拥护祖国统一和致力于中华民族伟大复兴的爱国者组成的()的爱国统一战线.,"['最大', '最团结', '最广泛', '最广阔']",['最广泛']
"在党组织讨论决定对党员的党纪处分或作出鉴定时,下列说法中正确的是()","['本人无权参加和进行申辩', '其他党员不得为他作证或辩护', '本人有权参加和进行申辩,其他党员可以为他作证和辩护', '本人无权参加和进行申辩,其他党员可以为他作证和辩护']","['本人有权参加和进行申辩,其他党员可以为他作证和辩护']"
"全面增强执政本领,下列不属于八方面“增强”执政本领的是().","['增强政治领导本领', '增强科学发展本领', '增强改革发展本领', '增强科学创新本领']",['增强科学创新本领']
"九十六年来,为了实现中华民族伟大复兴的历史使命,中国共产党初心不改、矢志不渝.实现伟大梦想,必须进行伟大斗争.社会是在矛盾运动中前进的,有矛盾就会有斗争.","['正确', '错误']",['正确']
"《习近平在纪念马克思诞辰200周年大会上的讲话》中提到,动员全社会力量推进生态文明建设,共建()中国,让人民群众在绿水青山中共享自然之美、生命之美、生活之美","['美丽', '和谐', '和平', '自由']",['美丽']
创新是建设现代化经济体系的战略支撑.,"['正确', '错误']",['正确']
"习近平在知识分子、劳动模范、青年代表座谈会上的讲话指出劳动人民是国家的主人,青年是中国特色社会主义事业接班人.","['正确', '错误']",['正确']
".党员在受到撤销党内职务处分后的()内,不得让其在党内担任和向党外推荐担任与其原职务相当或高于原职务的工作.","['半年', '一年', '两年', '三年']",['两年']
"依靠人民群众创造伟业,关键是在思想上牢固树立人民群众的领导地位","['正确', '错误']",['错误']
"中国共产党领导人民发展社会主义民主政治.坚持()、人民当家作主、依法治国有机统一,走中国特色社会主义政治发展道路.","['党的领导', '物质生产', '精神文明建设', '群众路线']",['党的领导']
"人与自然是生命共同体,人类必须尊重自然、顺应自然、保护自然.人类只有遵循自然规律才能有效防止在开发利用自然上走弯路,人类对大自然的伤害最终会伤及人类自身,这是无法抗拒的规律.","['正确', '错误']",['正确']
"在新世纪新时代,经济和社会发展的目标是,到新中国成立100年时,全面建成小康社会,到建党100年时,全面建成社会主义现代化强国","['正确', '错误']",['错误']
国际工程与技术科学院理事会是国际工程科技界最重要的学术组织,"['正确', '错误']",['正确']
党中央权威和集中统一领导最关键的是政治领导,"['正确', '错误']",['正确']
海洋经济就是陆海经济一体化,"['正确', '错误']",['正确']
"2016年10月21日,习近平总书记在中国工农红军长征胜利()周年会议上发表重要讲话.","['80', '90', '85', '95']",['80']
"中方将结合“一带一路”国际合作高峰论坛成果落实,同有关国家在基础设施互联互通、产能合作、科技创新等领域开展合作","['正确', '错误']",['正确']
"中国特色社会主义最本质的特征是中国共产党领导,中国特色社会主义制度的最大优势是中国共产党领导.","['正确', '错误']",['正确']
中国梦的实质是(),"['国家富强', '民族振兴', '人民幸福', '以上都是']",['以上都是']
我们国家生存发展的政治基石是()①坚持社会主义道路②坚持人民民主专政③坚持人民代表大会制度④坚持中共的领导⑤坚持马克思列宁主义毛泽东思想,"['①②③④', '①②④⑤', '②③④⑤', '①③④⑤']",['①②④⑤']
"习近平在二○二二年新年贺词中指出,党的十九届六中全会通过了党的第三个历史决议.百年成就使人振奋,百年经验给人启迪.我曾谈到当年毛主席与黄炎培先生的“窑洞对”,我们只有勇于自我革命才能赢得历史主动.中华民族伟大复兴绝不是轻轻松松、敲锣打鼓就能实现的,也绝不是一马平川、朝夕之间就能到达的.我们要常怀远虑、居安思危,保持战略定力和耐心,“致广大而尽精微”.","['正确', '错误']",['正确']
"广大文艺工作者要坚持以强烈的现实主义精神和浪漫主义情怀,观照人民生活、命运、情感,表达人民的心愿、心情、心声.","['正确', '错误']",['正确']
"要着力解决突出环境问题,构建()为主导、()为主体、()共同参与的环境治理体系.积极参与全球环境治理,落实减排承诺.","['政府企业社会组织和公众', '企业政府社会组织和公众', '政府社会组织和公众企业', '企业社会组织和公众政府']",['政府企业社会组织和公众']
实践的观点、生活的观点是马克思主义认识论的基本观点,"['正确', '错误']",['正确']
党的()大制定了党纲,"['一', '二', '三', '四']",['一']
"十九大报告指出,我国经济已由()增长阶转向()阶段.","['中高速；高速发展', '高速；高质量发展', '中速；中高速发展', '中高速；高质量发展']",['高速；高质量发展']
"《党章》规定,党员必须密切联系群众,向群众宣传党的主张,遇事同群众商量,及时向党反映群众的意见和要求,维护().","['群众的正当利益', '群众的全部利益', '群众的利益', '.群众的所有利益']",['群众的正当利益']
"形成以城市群为主体构建大中小城市和小城镇协调发展的城镇格局,加快农业转移人口().","['城市化', '市民化', '城镇化', '文明化']",['市民化']
"党的作风是党的形象,是观察党群干群关系、人心向背的晴雨表","['正确', '错误']",['正确']
"“天命不足畏,天道不足惧,祖宗不足法”表现了中华民族的","['不懈奋斗精神', '変革求新精神', '坚贞刚毅精神', '不屈不挠精神']",['変革求新精神']
"党的()大指出,坚持和发展中国特色社会主义是一项艰巨的历史任务,必须准备进行具有许多新的历史特点的伟大斗争","['十八', '十九', '十六', '十七']",['十八']
中国一个有着5000多年文明、56个民族、()亿多人口的大国,"['10', '11', '12', '13']",['13']
"“十三五”时期,中国将大力实施(),发展积极向上的网络文化,拓展网络经济空间,促进互联网和经济社会融合发展.","['网络强国战略', '国家大数据战略', '“互联网+”行动计划', '以上都是']",['以上都是']
"()年前,习近平曾经访问过英国,到了伦敦、牛津、格拉斯哥、爱丁堡等地","['19', '20', '21', '22']",['21']
"我国坚持互利共赢的开放战略,不断拓展同世界各国的合作,积极参与全球治理,在更多领域、更高层面上实现合作共赢、共同发展,不依附别人、更不掠夺别人,同各国人民一道努力构建()命运共同体.","['世界', '人类', '中国', '各国']",['人类']
