question,options,right_answer
下列各项最能说明五四运动标志着新民主主义革命开始的是(),"['在十月革命的影响下爆发', '提出反帝反封建的革命口号', '具有初步共产主义思想的知识分子起了领导作用', '无产阶级成为运动的主力军']",['无产阶级成为运动的主力军']
"太平天国最先分封的五王之中,哪一位最先牺牲？()","['东王', '南王', '西王', '北王']",['南王']
"人类社会发展的历史表明,对一个民族、一个国家来说,最持久、最深层的力量是()","['全社会共同认可的核心价值观', '文明的发展水平', '科技的发展水平', '生产力的发展水平']",['全社会共同认可的核心价值观']
"亚里士多德曾经指出：“法律所以能见成效,全靠民众的服从.”“邦国虽有良法,要是人民不能全部遵循,仍然不能实现法治.”这强调的是法律要有权威.()","['正确', '错误']",['正确']
现阶段我国各族人民的共同理想是全心全意为人民服务、全面建成小康社会.(),"['正确', '错误']",['错误']
爱国主义包含着()三个基本方面.,"['情感、意志和行为', '情感、思想和品德', '情感、思想和行为', '知识、意志和行为']",['情感、思想和行为']
()是个体的人生活动对社会、他人所具有价值.,"['人生的自我价值', '人生的社会价值', '人生态度', '人生道路']",['人生的社会价值']
"有权必有责,即权利义务相一致.()","['对', '错']",['对']
我国社会保障体系建立了()保险制度.,"['基本养老保险', '基本医疗保险', '工伤保险', '失业保险和生育保险']","['基本养老保险', '基本医疗保险', '工伤保险', '失业保险和生育保险']"
"人们在公共生活领域的安全意识和守法程度,是社会文明发展的主要表现.()","['正确', '错误']",['错误']
"对下列哪些不法侵害采取正当防卫行为,不负刑事责任.()","['正在进行行凶、杀人的', '正在进行抢劫的', '正在进行强奸的', '正在进行绑架的']","['正在进行行凶、杀人的', '正在进行抢劫的', '正在进行强奸的', '正在进行绑架的']"
我国宪法特别规定了公民的基本义务.下列不属于公民基本义务的是().,"['遵守宪法和法律的义务', '尊重他人权利', '依法服兵役', '维护祖国安全']",['尊重他人权利']
"个人与社会的关系,最根本的是()","['人的自然属性与社会属性的关系', '个人需要与社会需要的关系', '享受个人权利与承担社会责任的关系', '个人利益与社会利益的关系']",['个人利益与社会利益的关系']
"在抗战困难时期,中共采取的巩固统一战线的措施有①建立三三制政权②开展大生产运动③进行整风运动④实行减租减息政策⑤实行精兵简政提供()","['①②③④', '①③⑤', '①④', '②③⑤']",['①④']
马克思主义具有与时俱进的理论品格和持久的生命力.(),"['对', '错']",['对']
宗教信仰自由属于普通权利.(),"['正确', '错误']",['错误']
"认真学习社会公共生活中的相关法律法规,是自觉遵守社会公德的前提和基础.()","['正确', '错误']",['错误']
下列关于信念的认识中不正确的是().,"['信念是对客观规律的正确认识', '信念是一种单纯的知识或想法', '信念是连接理想与现实的桥梁', '信念是人类特有的一种精神现象']",['信念是一种单纯的知识或想法']
"1946年政协会议的决议很快被国民政府撕毁,主要是因为()","['代表了中共的利益', '妨碍了美国控制中国', '冲破了蒋介石的独裁统治', '不利于国民党发动内战']",['冲破了蒋介石的独裁统治']
当前世界范围内综合国力竞争的焦点集中在科技、教育与人才.(),"['正确', '错误']",['正确']
"人生观是人们关于人生目的、人生态度、人生价值等问题的总观点和总看法.对人的认识,核心在于认识()","['人的本质', '人的属性', '人的行为', '人的阶级关系']",['人的本质']
法律权利与法律义务相对应.(),"['正确', '错误']",['正确']
"尊重法律权威,其中一条基本要求是服从法律,以下哪种行为是错误的？()","['因违法被行政处罚的,真心接受,认真履行.', '对人民法院依法公正做出的生效裁决,主动履行.', '对学校依法做出的各种奖惩规定,严格执行.', '当法院裁决与我的利益需求冲突时,可以不服从.']","['当法院裁决与我的利益需求冲突时,可以不服从.']"
抗战初期两条不同抗战路线的根本区别是(),"['是否抵抗日本侵略', '是否依靠人民群众', '是否合作抗战', '是否积极抗战']",['是否依靠人民群众']
下列哪一个法律文件是中国近现代历史上第一部宪法性文件().,"['《重大信条十九条》', '《钦定宪法大纲》', '《中华民国约法》', '《中华苏维埃共和国宪法大纲》']",['《钦定宪法大纲》']
"1898年6月16日,康有为上书光绪帝：“皇上勿去旧衙门,而唯增新衙门；勿革旧大臣,而渐擢小臣.多召见才俊之士,不必加其官而委以差事,赏以卿衔,准其专折奏事足矣.”这段话最能反映维新派在变法中的态度是()","['要光绪帝加强对封建官吏的争夺', '要光绪帝在变法中讲究策略', '要使更多的维新派参与政权', '在封建势力面前表现出妥协性和软弱性']",['在封建势力面前表现出妥协性和软弱性']
"太平天国运动之所以是几千年来中国农民战争的最高峰,最主要是因为()","['其规模和时间均属空前', '建立了与清政府对峙的政权', '思想、组织水平高于历次农民战争', '对封建王朝的打击空前严重']",['思想、组织水平高于历次农民战争']
"人的本质并不是单个人所固有的抽象物,在其现实性上,它是一切社会关系的总和.()","['正确', '错误']",['正确']
"1927年,汪精卫在武汉制造了屠杀共产党人和革命群众的()","['中山舰事件', '整理党务案事件', '四一二政变', '七一五政变']",['七一五政变']
主张“仁者自爱”的是().,"['孟子', '孔子', '荀子', '告子']",['荀子']
"按照法律规定的内容不同,可以划分为","['成文法和习惯法', '实体法和程序法', '一般法和特别法', '国内法和国际法']",['实体法和程序法']
"如果母亲和女朋友同时掉到河里,你只能救一个人,请问你要救谁？为什么？()","['先救自己的母亲,否则就要背上娶了媳妇忘了娘之类的道德谴责.', '先救自己的母亲,因为母亲怀胎十月,育我成年,这份情谊,何人能比.', '救母亲代表我选择了社会公义,救女朋友则代表我选择了个人私利,面对社会公义与个人私利的抉择,我应该当然的选择公义.', '救母亲,根据婚姻与继承法的有关规定,家庭成员之间存在互相救助的强制义务,受法律所保护；而你与女朋友之间则只是单纯的情感关系,并不受法律的直接保护.']","['救母亲,根据婚姻与继承法的有关规定,家庭成员之间存在互相救助的强制义务,受法律所保护；而你与女朋友之间则只是单纯的情感关系,并不受法律的直接保护.']"
新文化运动的基本口号(),"['反对旧文学提倡新文学', '反对旧道德提倡新道德', '民主与科学', '民主与法制']",['民主与科学']
学习思想道德修养与法律基础课程的方法是().,"['自觉', '善于创新', '理论联系实际', '学习借鉴传统']",['理论联系实际']
"加强未成年人的思想道德教育,应把()工作放在素质教育的首位.","['智育', '美育', '德育', '体育']",['德育']
法律义务的内容和履行方式随着()而不断调整和变化.,"['法治水平的提高', '经济社会的发展', '人权保障的进步', '民主程度的提高']","['经济社会的发展', '人权保障的进步']"
井冈山根据地的建立与巩固(),"['确立党对军队的绝对领导', '开辟了农村包围城市武装夺取政权的道路提供自考资料', '是中共独立领导武装斗争的开端', '是土地革命战争时期的开始标志提供自考资料']",['开辟了农村包围城市武装夺取政权的道路提供自考资料']
合理利己主义(),"['是一种正确的人生目的', '在市场经济条件下应该提倡的一种人生观', '“人不为己,天诛地灭”就是这种人生观的真实写照', '它的核心是利己,把利他作为利己的手段']","['它的核心是利己,把利他作为利己的手段']"
人类社会发展的必然趋势是公共生活领域随着经济社会的不断发展而逐渐扩大.(),"['正确', '错误']",['正确']
"英国法理学家边沁提出：在一个法治的政府之下,善良公民的座右铭是什么?那就是“严格地服从,自由地批判”.这意味着()","['公民要培养法律至上的法治思维,当自己的利益与法律的规则冲突时也能够服从法律并作出符合法律的选择.', '公民要有批判的精神,不能一味服从政府的管理.', '权力需要制约,政府的用权也必须受到党内监督、法律监督、舆论监督,让人民监督权力,让权力在阳光下运行.', '公民要培养法律至上的思维,服从于法治政府的依法管理；同时公民也享有宪法规定的批评权和建议权,对国家机关和工作人员有监督权.']","['公民要培养法律至上的思维,服从于法治政府的依法管理；同时公民也享有宪法规定的批评权和建议权,对国家机关和工作人员有监督权.']"
